episode,rolling60_mean,rolling60_min,rolling60_max,rolling300_mean,rolling300_min,rolling300_max,rolling1000_mean,rolling1000_min,rolling1000_max
467,37.78608144,37.38898250,38.07123740,37.79048760,37.38898250,38.18039513,,,
468,37.78772639,37.38898250,38.07123740,37.79082999,37.38898250,38.18039513,,,
469,37.78609240,37.38898250,38.07123740,37.79032639,37.38898250,38.18039513,,,
470,37.78535172,37.38898250,38.07123740,37.79066845,37.38898250,38.18039513,,,
471,37.78780270,37.38898250,38.07123740,37.79089525,37.38898250,38.18039513,,,
472,37.78540019,37.38898250,38.07123740,37.79074154,37.38898250,38.18039513,,,
473,37.78384251,37.38898250,38.07123740,37.78944961,37.38898250,38.18039513,,,
474,37.78310249,37.38898250,38.07123740,37.78913821,37.38898250,38.18039513,,,
475,37.78964775,37.38898250,38.07123740,37.78946300,37.38898250,38.18039513,,,
476,37.79775069,37.43398250,38.07123740,37.78994350,37.38898250,38.18039513,,,
477,37.79603119,37.43398250,38.07123740,37.78961670,37.38898250,38.18039513,,,
478,37.79765676,37.43398250,38.07123740,37.78865190,37.38898250,38.18039513,,,
479,37.79765676,37.43398250,38.07123740,37.78912870,37.38898250,38.18039513,,,
480,37.79283110,37.43398250,38.07123740,37.78863837,37.38898250,38.18039513,,,
481,37.79855006,37.51425880,38.07123740,37.78863837,37.38898250,38.18039513,,,
482,37.79520471,37.51425880,38.07123740,37.78756001,37.38898250,38.18039513,,,
483,37.79691587,37.51425880,38.07123740,37.78790383,37.38898250,38.18039513,,,
484,37.79201391,37.51425880,38.07123740,37.78822863,37.38898250,38.18039513,,,
485,37.79237695,37.53604132,38.07123740,37.78726164,37.38898250,38.18039513,,,
486,37.79492441,37.53604132,38.07123740,37.78793082,37.38898250,38.18039513,,,
487,37.79247343,37.53604132,38.07123740,37.78809422,37.38898250,38.18039513,,,
488,37.79412593,37.53604132,38.07123740,37.78890152,37.38898250,38.18039513,,,
489,37.78513900,37.53202172,38.02277645,37.78743093,37.38898250,38.18039513,,,
490,37.78758998,37.53202172,38.02277645,37.78710413,37.38898250,38.18039513,,,
491,37.78434053,37.53202172,38.02277645,37.78661621,37.38898250,38.18039513,,,
492,37.78113955,37.53202172,38.02277645,37.78630501,37.38898250,38.18039513,,,
493,37.77549855,37.53202172,38.02277645,37.78517681,37.38898250,38.18039513,,,
494,37.77549855,37.53202172,38.02277645,37.78468661,37.38898250,38.18039513,,,
495,37.78332330,37.53202172,38.10245396,37.78593446,37.38898250,38.18039513,,,
496,37.78414029,37.53202172,38.10245396,37.78577106,37.38898250,38.18039513,,,
497,37.78905321,37.53202172,38.10245396,37.78724384,37.38898250,38.18039513,,,
498,37.78815992,37.53202172,38.10245396,37.78675364,37.38898250,38.18039513,,,
499,37.78823787,37.53202172,38.10245396,37.78627904,37.38898250,38.18039513,,,
500,37.78986431,37.53202172,38.10245396,37.78580073,37.38898250,38.18039513,,,
501,37.78830828,37.53202172,38.10245396,37.78548953,37.38898250,38.18039513,,,
502,37.79396024,37.53202172,38.10245396,37.78516273,37.38898250,38.18039513,,,
503,37.79241038,37.53202172,38.10245396,37.78436475,37.38898250,38.18039513,,,
504,37.79077639,37.53202172,38.10245396,37.78371116,37.38898250,38.18039513,,,
505,37.78824745,37.53202172,38.10245396,37.78322096,37.38898250,38.18039513,,,
506,37.79159240,37.53202172,38.10245396,37.78323636,37.38898250,38.18039513,,,
507,37.79404338,37.53202172,38.10245396,37.78323636,37.38898250,38.18039513,,,
508,37.79003539,37.53202172,38.10245396,37.78210796,37.38898250,38.18039513,,,
509,37.78595042,37.53202172,38.10245396,37.78259445,37.38898250,38.18039513,,,
510,37.78358639,37.53202172,38.10245396,37.78228505,37.38898250,38.18039513,,,
511,37.78440339,37.53202172,38.10245396,37.78277524,37.38898250,38.18039513,,,
512,37.78357641,37.53202172,38.10245396,37.78293864,37.38898250,38.18039513,,,
513,37.78766138,37.53202172,38.12025701,37.78408243,37.38898250,38.18039513,,,
514,37.78365056,37.53202172,38.12025701,37.78393605,37.38898250,38.18039513,,,
515,37.78454551,37.53202172,38.12025701,37.78379195,37.38898250,38.18039513,,,
516,37.78046054,37.53202172,38.12025701,37.78346515,37.38898250,38.18039513,,,
517,37.77955804,37.53202172,38.12025701,37.78361515,37.38898250,38.18039513,,,
518,37.78446000,37.53202172,38.12025701,37.78377855,37.38898250,38.18039513,,,
519,37.78366152,37.53202172,38.12025701,37.78426875,37.38898250,38.18039513,,,
520,37.78521853,37.53202172,38.12025701,37.78377855,37.38898250,38.18039513,,,
521,37.79012050,37.53202172,38.12025701,37.78459925,37.38898250,38.18039513,,,
522,37.79018749,37.53202172,38.12025701,37.78461464,37.38898250,38.18039513,,,
523,37.79421643,37.53202172,38.12025701,37.78543383,37.38898250,38.18039513,,,
524,37.79474426,37.53202172,38.12025701,37.78488580,37.38898250,38.18039513,,,
525,37.79688756,37.53202172,38.12025701,37.78499137,37.38898250,38.18039513,,,
526,37.79607056,37.53202172,38.12025701,37.78466457,37.38898250,38.18039513,,,
527,37.79286958,37.53202172,38.12025701,37.78418777,37.38898250,38.18039513,,,
528,37.79360862,37.53202172,38.12025701,37.78516817,37.38898250,38.18039513,,,
529,37.79360862,37.53202172,38.12025701,37.78500477,37.38898250,38.18039513,,,
530,37.79434931,37.53202172,38.12025701,37.78711355,37.38898250,38.18039513,,,
531,37.79026434,37.53202172,38.12025701,37.78677136,37.38898250,38.18039513,,,
532,37.78947584,37.53202172,38.12025701,37.78613316,37.38898250,38.18039513,,,
533,37.79111127,37.53202172,38.12025701,37.78515293,37.38898250,38.18039513,,,
534,37.79192827,37.53202172,38.12025701,37.78515130,37.38898250,38.18039513,,,
535,37.78545998,37.53202172,38.12025701,37.78483990,37.38898250,38.18039513,,,
536,37.78305747,37.53202172,38.12025701,37.78483619,37.38898250,38.18039513,,,
537,37.78388378,37.53202172,38.12025701,37.78555346,37.38898250,38.18039513,,,
538,37.78464133,37.53202172,38.12025701,37.78603026,37.38898250,38.18039513,,,
539,37.78464133,37.53202172,38.12025701,37.78619366,37.38898250,38.18039513,,,
540,37.78137403,37.53202172,38.12025701,37.78554206,37.38898250,38.18039513,,,
541,37.78390131,37.53202172,38.12025701,37.78635872,37.38898250,38.18039513,,,
542,37.78559514,37.53202172,38.12025701,37.78686451,37.38898250,38.18039513,,,
543,37.77987659,37.53202172,38.12025701,37.78655481,37.38898250,38.18039513,,,
544,37.78239456,37.53202172,38.12025701,37.78673161,37.38898250,38.18039513,,,
545,37.79049751,37.53202172,38.12025701,37.78620435,37.38898250,38.12538773,,,
546,37.78879487,37.53202172,38.12025701,37.78636803,37.38898250,38.12538773,,,
547,37.79124585,37.53202172,38.12025701,37.78669482,37.38898250,38.12538773,,,
548,37.78723884,37.53202172,38.12025701,37.78556662,37.38898250,38.12538773,,,
549,37.79133312,37.53669922,38.12025701,37.78540509,37.38898250,38.12538773,,,
550,37.79379341,37.53669922,38.12025701,37.78606054,37.38898250,38.12538773,,,
551,37.79451393,37.53669922,38.12025701,37.78622394,37.38898250,38.12538773,,,
552,37.79615507,37.53669922,38.12025701,37.78655119,37.38898250,38.12538773,,,
553,37.80097907,37.58565973,38.12025701,37.78620729,37.38898250,38.12538773,,,
554,37.80261306,37.58565973,38.12025701,37.78718768,37.38898250,38.12538773,,,
555,37.79802633,37.58565973,38.12025701,37.78751818,37.38898250,38.12538773,,,
556,37.79475836,37.58565973,38.12025701,37.78702799,37.38898250,38.12538773,,,
557,37.79072942,37.58565973,38.12025701,37.78671459,37.38898250,38.12538773,,,
558,37.79324739,37.58565973,38.12025701,37.78623779,37.38898250,38.12538773,,,
559,37.79316943,37.58565973,38.12025701,37.78558420,37.38898250,38.12538773,,,
560,37.79235999,37.58565973,38.12025701,37.78576099,37.38898250,38.12538773,,,
561,37.79804947,37.58565973,38.12025701,37.78640902,37.38898250,38.12538773,,,
562,37.79403149,37.58565973,38.12025701,37.78566291,37.38898250,38.12538773,,,
563,37.79475340,37.58565973,38.12025701,37.78548249,37.38898250,38.12538773,,,
564,37.79483891,37.58565973,38.12025701,37.78548249,37.38898250,38.12538773,,,
565,37.79483891,37.58565973,38.12025701,37.78481549,37.38898250,38.12538773,,,
566,37.79149396,37.58565973,38.12025701,37.78332951,37.38898250,38.12538773,,,
567,37.78822599,37.58565973,38.12025701,37.78267592,37.38898250,38.12538773,,,
568,37.78822599,37.58565973,38.12025701,37.78169382,37.38898250,38.12538773,,,
569,37.78822599,37.58565973,38.12025701,37.78202061,37.38898250,38.12538773,,,
570,37.78740755,37.58565973,38.12025701,37.78285471,37.38898250,38.12538773,,,
571,37.78340054,37.58565973,38.12025701,37.78244350,37.38898250,38.12538773,,,
572,37.78395027,37.58565973,38.12025701,37.78288025,37.38898250,38.12538773,,,
573,37.77904831,37.58565973,38.02221779,37.78320704,37.38898250,38.12538773,,,
574,37.78059718,37.58565973,38.02221779,37.78271685,37.38898250,38.12538773,,,
575,37.78377866,37.58565973,38.02281660,37.78337244,37.38898250,38.12538773,,,
576,37.78377866,37.58565973,38.02281660,37.78337244,37.38898250,38.12538773,,,
577,37.78868062,37.58565973,38.02281660,37.78369924,37.38898250,38.12538773,,,
578,37.78622964,37.58565973,38.02281660,37.78369924,37.38898250,38.12538773,,,
579,37.78459565,37.58565973,38.02281660,37.78417384,37.38898250,38.12538773,,,
580,37.78051069,37.58565973,38.02281660,37.78368364,37.38898250,38.12538773,,,
581,37.77887670,37.58565973,38.02281660,37.78335685,37.38898250,38.12538773,,,
582,37.77880971,37.58565973,38.02281660,37.78252475,37.38898250,38.12025701,,,
583,37.77723175,37.58565973,38.02281660,37.78270154,37.38898250,38.12025701,,,
584,37.77678188,37.58565973,38.02281660,37.78253815,37.38898250,38.12025701,,,
585,37.77298607,37.58565973,38.02281660,37.78301494,37.38898250,38.12025701,,,
586,37.77462006,37.58565973,38.02281660,37.78366854,37.38898250,38.12025701,,,
587,37.77455307,37.58565973,38.02281660,37.78334174,37.38898250,38.12025701,,,
588,37.77136140,37.58565973,38.02281660,37.78317450,37.38898250,38.12025701,,,
589,37.77544636,37.58565973,38.02281660,37.78284771,37.38898250,38.12025701,,,
590,37.76899593,37.58565973,38.02281660,37.78253801,37.38898250,38.12025701,,,
591,37.77390787,37.58565973,38.02281660,37.78303020,37.38898250,38.12025701,,,
592,37.77311879,37.58565973,38.02281660,37.78256099,37.38898250,38.12025701,,,
593,37.77304105,37.58565973,38.02281660,37.78288778,37.38898250,38.12025701,,,
594,37.77384051,37.58565973,38.02281660,37.78337432,37.38898250,38.12025701,,,
595,37.77294654,37.58104132,38.02281660,37.78303800,37.38898250,38.12025701,,,
596,37.77543456,37.58104132,38.02281660,37.78369310,37.38898250,38.12025701,,,
597,37.77869322,37.58104132,38.02281660,37.78384091,37.38898250,38.12025701,,,
598,37.78030869,37.58104132,38.02281660,37.78351411,37.38898250,38.12025701,,,
599,37.77711769,37.58104132,38.02281660,37.78384091,37.38898250,38.12025701,,,
600,37.77466671,37.43860091,38.02281660,37.78287591,37.38898250,38.12025701,,,
601,37.77459040,37.43860091,38.02281660,37.78352951,37.38898250,38.12025701,,,
602,37.77376245,37.43860091,38.02281660,37.78272591,37.38898250,38.12025701,,,
603,37.77865685,37.43860091,38.02281660,37.78313170,37.38898250,38.12025701,,,
604,37.77940685,37.43860091,38.02281660,37.78311830,37.38898250,38.12025701,,,
605,37.77450489,37.43860091,38.02281660,37.78279151,37.38898250,38.12025701,,,
606,37.77702452,37.43860091,38.02281660,37.78280710,37.38898250,38.12025701,,,
607,37.77467757,37.43860091,38.02281660,37.78250111,37.38898250,38.12025701,,,
608,37.77706156,37.43860091,38.02281660,37.78299349,37.38898250,38.12025701,,,
609,37.77705225,37.43860091,38.02281660,37.78282810,37.38898250,38.12025701,,,
610,37.77704294,37.43860091,38.02281660,37.78397189,37.38898250,38.12025701,,,
611,37.78031091,37.43860091,38.02281660,37.78411827,37.38898250,38.12025701,,,
612,37.78275453,37.43860091,38.02281660,37.78526051,37.38898250,38.12025701,,,
613,37.78201549,37.43860091,38.02281660,37.78494930,37.38898250,38.12025701,,,
614,37.78289948,37.43860091,38.02281660,37.78545289,37.38898250,38.12025701,,,
615,37.78458194,37.43860091,38.02281660,37.78562969,37.38898250,38.12025701,,,
616,37.78294795,37.43860091,38.02281660,37.78513950,37.38898250,38.12025701,,,
617,37.77805696,37.43860091,38.02281660,37.78466489,37.38898250,38.12025701,,,
618,37.77390500,37.43860091,38.02281660,37.78499169,37.38898250,38.12025701,,,
619,37.77472199,37.43860091,38.02281660,37.78531849,37.38898250,38.12025701,,,
620,37.77628898,37.43860091,38.02281660,37.78562969,37.38898250,38.12025701,,,
621,37.77054093,37.43860091,38.02281660,37.78448978,37.38898250,38.12025701,,,
622,37.77208941,37.43860091,38.02281660,37.78479560,37.38898250,38.12025701,,,
623,37.77945332,37.43860091,38.12091490,37.78593999,37.38898250,38.12091490,,,
624,37.78018480,37.43860091,38.12091490,37.78592053,37.38898250,38.12091490,,,
625,37.78353073,37.43860091,38.12091490,37.78626291,37.38898250,38.12091490,,,
626,37.78598171,37.43860091,38.12091490,37.78593612,37.38898250,38.12091490,,,
627,37.78523171,37.43860091,38.12091490,37.78577443,37.38898250,38.12091490,,,
628,37.79010517,37.43860091,38.12091490,37.78676451,37.38898250,38.12091490,,,
629,37.78847118,37.43860091,38.12091490,37.78692791,37.38898250,38.12091490,,,
630,37.78681868,37.43860091,38.12091490,37.78596092,37.38898250,38.12091490,,,
631,37.79164268,37.43860091,38.12091490,37.78612432,37.38898250,38.12091490,,,
632,37.79195843,37.43860091,38.12091490,37.78646081,37.38898250,38.12091490,,,
633,37.78869045,37.43860091,38.12091490,37.78579011,37.38898250,38.12091490,,,
634,37.78623947,37.43860091,38.12091490,37.78528652,37.38898250,38.12091490,,,
635,37.77887655,37.43860091,38.12091490,37.78414273,37.38898250,38.12091490,,,
636,37.78214452,37.43860091,38.12091490,37.78380253,37.38898250,38.12091490,,,
637,37.77807052,37.43860091,38.12091490,37.78395102,37.38898250,38.12091490,,,
638,37.77643653,37.43860091,38.12091490,37.78361233,37.38898250,38.12091490,,,
639,37.77888752,37.43860091,38.12091490,37.78425067,37.38898250,38.12091490,,,
640,37.78133850,37.43860091,38.12091490,37.78376047,37.38898250,38.12091490,,,
641,37.78133850,37.43860091,38.12091490,37.78366047,37.38898250,38.12091490,,,
642,37.78102083,37.43860091,38.12091490,37.78408913,37.38898250,38.12091490,,,
643,37.78013685,37.43860091,38.12091490,37.78307186,37.38898250,38.12091490,,,
644,37.78251918,37.43860091,38.12091490,37.78339082,37.38898250,38.12091490,,,
645,37.78253014,37.43860091,38.12091490,37.78402546,37.38898250,38.12091490,,,
646,37.78661511,37.43860091,38.12091490,37.78565725,37.38898250,38.12091490,,,
647,37.78833802,37.43860091,38.12091490,37.78565964,37.38898250,38.12091490,,,
648,37.79071270,37.43860091,38.12091490,37.78484265,37.38898250,38.12091490,,,
649,37.79071270,37.43860091,38.12091490,37.78467925,37.38898250,38.12091490,,,
650,37.78907017,37.43860091,38.12091490,37.78418919,37.38898250,38.12091490,,,
651,37.78988815,37.43860091,38.12091490,37.78500837,37.38898250,38.12091490,,,
652,37.79305123,37.43860091,38.12091490,37.78500837,37.38898250,38.12091490,,,
653,37.79305123,37.43860091,38.12091490,37.78548517,37.38898250,38.12091490,,,
654,37.79224179,37.43860091,38.12091490,37.78500837,37.38898250,38.12091490,,,
655,37.79632676,37.43860091,38.12091490,37.78515989,37.38898250,38.12091490,,,
656,37.79467425,37.43860091,38.12091490,37.78500989,37.38898250,38.12091490,,,
657,37.79222327,37.43860091,38.12091490,37.78484649,37.38898250,38.12091490,,,
658,37.78978160,37.43860091,38.12091490,37.78501175,37.38898250,38.12091490,,,
659,37.79141658,37.43860091,38.12091490,37.78534074,37.38898250,38.12091490,,,
660,37.79542457,37.53202172,38.12091490,37.78597894,37.38898250,38.12091490,,,
661,37.79469650,37.53202172,38.12091490,37.78597945,37.38898250,38.12091490,,,
662,37.79709901,37.53202172,38.12091490,37.78516616,37.38898250,38.12091490,,,
663,37.79220801,37.53202172,38.12091490,37.78502054,37.38898250,38.12091490,,,
664,37.79302500,37.53202172,38.12091490,37.78516835,37.38898250,38.12091490,,,
665,37.79354595,37.53202172,38.12091490,37.78429215,37.38898250,38.12091490,,,
666,37.79020002,37.53202172,38.12091490,37.78412875,37.38898250,38.12091490,,,
667,37.79304697,37.53202172,38.12091490,37.78535527,37.38898250,38.12091490,,,
668,37.79466999,37.53202172,38.12091490,37.78648195,37.38898250,38.12091490,,,
669,37.79385299,37.53202172,38.12091490,37.78680875,37.38898250,38.12091490,,,
670,37.79357223,37.53202172,38.12091490,37.78658920,37.38898250,38.12091490,,,
671,37.79528418,37.53202172,38.12091490,37.78774858,37.38898250,38.12091490,,,
672,37.78867048,37.53202172,38.12091490,37.78658920,37.38898250,38.12091490,,,
673,37.78949503,37.53202172,38.12091490,37.78708310,37.38898250,38.12091490,,,
674,37.79351301,37.53202172,38.12091490,37.78805979,37.38898250,38.12091490,,,
675,37.79424449,37.53202172,38.12091490,37.78887308,37.38898250,38.12091490,,,
676,37.79678098,37.53202172,38.12091490,37.78921698,37.38898250,38.12091490,,,
677,37.80244049,37.53202172,38.12091490,37.78889759,37.38898250,38.12091490,,,
678,37.80080651,37.53202172,38.12091490,37.78757700,37.38898250,38.12091490,,,
679,37.79922855,37.53202172,38.12091490,37.78677121,37.38898250,38.12091490,,,
680,37.79603598,37.53202172,38.12091490,37.78645950,37.38898250,38.12091490,,,
681,37.79817087,37.53202172,38.12091490,37.78672695,37.38898250,38.12091490,,,
682,37.79746131,37.53202172,38.12091490,37.78592774,37.38898250,38.12091490,,,
683,37.79173139,37.53202172,38.07591490,37.78527415,37.38898250,38.12091490,,,
684,37.79091440,37.53202172,38.07591490,37.78576434,37.38898250,38.12091490,,,
685,37.78727175,37.53202172,38.07591490,37.78552820,37.38898250,38.12091490,,,
686,37.79061670,37.53202172,38.07591490,37.78699708,37.38898250,38.12091490,,,
687,37.79305914,37.53202172,38.07591490,37.78667029,37.38898250,38.12091490,,,
688,37.78892570,37.53202172,38.07591490,37.78551110,37.38898250,38.12091490,,,
689,37.78653173,37.53202172,38.07591490,37.78485332,37.38898250,38.12091490,,,
690,37.78897273,37.53202172,38.07591490,37.78502812,37.38898250,38.12091490,,,
691,37.78415772,37.53202172,38.07591490,37.78421149,37.38898250,38.12091490,,,
692,37.78329226,37.53202172,38.07591490,37.78451764,37.38898250,38.12091490,,,
693,37.78417723,37.53202172,38.07591490,37.78400895,37.38898250,38.12091490,,,
694,37.78662821,37.53202172,38.07591490,37.78368216,37.38898250,38.12091490,,,
695,37.78916470,37.53202172,38.07591490,37.78386266,37.38898250,38.12091490,,,
696,37.78513576,37.53202172,38.07591490,37.78403726,37.38898250,38.12091490,,,
697,37.78267382,37.53202172,38.07591490,37.78288378,37.38898250,38.12091490,,,
698,37.78675878,37.53202172,38.07591490,37.78253988,37.38898250,38.12091490,,,
699,37.78920976,37.53202172,38.12025701,37.78302821,37.38898250,38.12091490,,,
700,37.78844978,37.53202172,38.12025701,37.78254942,37.38898250,38.12091490,,,
701,37.78364332,37.53202172,38.12025701,37.78158626,37.38898250,38.12091490,,,
702,37.78155847,37.53202172,38.12025701,37.78176135,37.38898250,38.12091490,,,
703,37.78319246,37.53202172,38.12025701,37.78174795,37.38898250,38.12091490,,,
704,37.78481714,37.53202172,38.12025701,37.78336668,37.38898250,38.12091490,,,
705,37.78725715,37.53202172,38.12025701,37.78353008,37.38898250,38.12091490,,,
706,37.78814114,37.53202172,38.12427662,37.78549086,37.38898250,38.12427662,,,
707,37.78805221,37.53202172,38.12427662,37.78597886,37.38898250,38.12427662,,,
708,37.78886921,37.53202172,38.12427662,37.78645566,37.38898250,38.12427662,,,
709,37.78448654,37.53202172,38.12427662,37.78606932,37.38898250,38.12427662,,,
