episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
1749,37.977217793512764,40.95,3,0.3399994932115078,0.003404389069061025,0.875,0.875,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1750,38.02743500614631,40.99901960784313,3,0.33925328850746156,0.002619446819403758,0.87578125,0.87578125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1751,37.63519164972191,40.60686274509804,3,0.33837850093841554,0.0022567213903752666,0.86953125,0.86953125,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1752,37.58506093076767,40.557843137254906,3,0.33780318275094035,0.0025756621505235527,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1753,37.87575777237856,40.84794117647059,3,0.34019466787576674,0.0035665409820382185,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1754,37.92819818566963,40.90098039215687,3,0.34031998068094255,0.0024246857169452785,0.87421875,0.87421875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1755,37.87806746671537,40.851960784313725,3,0.33906741067767143,0.0024031544818574795,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1756,37.68238315937546,40.65588235294118,3,0.33494998067617415,0.00469164802005941,0.8703125,0.8703125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1757,37.9287568448875,40.90098039215687,3,0.33933212980628014,0.0017063673583723763,0.87421875,0.87421875,0.007160274523368501,0.007160274523368501,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1758,37.72810014645394,40.70088235294118,3,0.3409343399107456,0.0025512483005727033,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1759,37.97984937246013,40.95,3,0.34116294607520103,0.0013015644810130832,0.875,0.875,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1760,37.78113936214021,40.75392156862745,3,0.3390577457845211,0.002492847853050425,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1761,37.881632879748956,40.851960784313725,3,0.33883346766233446,0.0021047684931566574,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1762,37.63352808671757,40.60686274509804,3,0.339599721878767,0.0034337816350955585,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1763,37.88142299596131,40.851960784313725,3,0.33969679549336435,0.00285246730397244,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1764,37.87917857782649,40.851960784313725,3,0.3383292451500893,0.0030614110011076556,0.8734375,0.8734375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1765,37.781591398027025,40.75392156862745,3,0.3395936667919159,0.0008396318295490995,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1766,37.831915233991644,40.80294117647059,3,0.33891036435961724,0.0024701449420216266,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1767,37.63605422282133,40.60686274509804,3,0.34080551713705065,0.0016062539188968204,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1768,37.58637672024135,40.557843137254906,3,0.3406058192253113,0.002503292999994697,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1769,37.780540559745,40.75392156862745,3,0.3420973539352417,0.0028174760390739435,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1770,37.83127008109446,40.80294117647059,3,0.34097435548901556,0.0035526343652177335,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1771,37.67796942749968,40.651862745098036,3,0.3393522650003433,0.003441474337327984,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1772,37.43856076645613,40.41078431372549,3,0.3396159462630749,0.002082993584480724,0.86640625,0.86640625,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1773,37.92941473962435,40.90098039215687,3,0.337848374992609,0.0023479192547134135,0.87421875,0.87421875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1774,37.78277834331407,40.75392156862745,3,0.3417020544409752,0.003415736807056365,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1775,37.685727275871685,40.65588235294118,3,0.341873549669981,0.004124097083806735,0.8703125,0.8703125,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1776,37.78239605927226,40.75392156862745,3,0.3420237436890602,0.0009150697031635639,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1777,37.587258998400515,40.557843137254906,3,0.34170880541205406,0.003104519954101729,0.86875,0.86875,0.008043461047646094,0.008043461047646094,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1778,37.82960651809012,40.80294117647059,3,0.34032034277915957,0.0037045293825270923,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1779,37.6830410541123,40.65588235294118,3,0.3409204468131065,0.004003202394209331,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1780,37.733911734246945,40.70490196078431,3,0.3398759052157402,0.0032234542361939153,0.87109375,0.87109375,0.006987712429686843,0.006987712429686843,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1781,37.63053712124386,40.60284313725491,3,0.3410997152328491,0.00223090964301656,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1782,37.92862724745453,40.90098039215687,3,0.33889885544776915,0.005066901307255912,0.87421875,0.87421875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1783,37.77997657144253,40.75392156862745,3,0.33827411010861397,0.003468705173865225,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1784,37.78101675022119,40.75392156862745,3,0.3377621501684189,0.0023243514517060446,0.871875,0.871875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1785,37.83063516045954,40.80294117647059,3,0.337345302850008,0.002514426825570177,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1786,37.78462906465737,40.75392156862745,3,0.33799998834729195,0.0028399292014239415,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1787,37.9287568448875,40.90098039215687,3,0.3398683436214924,0.003119707126835348,0.87421875,0.87421875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1788,37.88220428080649,40.851960784313725,3,0.3399303197860718,0.0029057937798759245,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1789,37.58394981965655,40.557843137254906,3,0.34081583097577095,0.0027116598211154733,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1790,37.97890355242971,40.95,3,0.3410217359662056,0.003007620150490655,0.875,0.875,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1791,37.82844372739244,40.80294117647059,3,0.3380418874323368,0.0016466507226428444,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1792,37.73156730240384,40.70490196078431,3,0.3415832169353962,0.002541323951440541,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1793,37.977217793512764,40.95,3,0.33964565843343736,0.00213195345050109,0.875,0.875,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1794,37.83081686472019,40.80294117647059,3,0.3420289374887943,0.0010584354184975078,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1795,37.97832890462387,40.95,3,0.34096972793340685,0.002682676195572412,0.875,0.875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1796,37.78111520755083,40.75392156862745,3,0.33928216323256494,0.0035807910145554817,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1797,37.83127008109446,40.80294117647059,3,0.3398185595870018,0.0065216261827721715,0.87265625,0.87265625,0.006810779599282302,0.006810779599282302,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1798,37.93285067888446,40.90098039215687,3,0.3403870664536953,0.0015058478950487617,0.87421875,0.87421875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14769,True,11,1
1799,37.782174211834274,40.75392156862745,3,0.3404541343450546,0.0027114662102394795,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1800,38.081276288419105,41.05294117647059,3,0.3371823005378246,0.002437989177582576,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1801,37.58674668968462,40.557843137254906,3,0.34032208770513533,0.00309488078625262,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1802,37.927087074558514,40.90098039215687,3,0.3396781124174595,0.0021660954364161773,0.87421875,0.87421875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1803,37.881093169695376,40.851960784313725,3,0.3411845974624157,0.001763980372910606,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1804,37.78179725687705,40.75392156862745,3,0.34048790112137794,0.0020306270692056713,0.871875,0.871875,0.007967217989988727,0.007967217989988727,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1805,37.88134052721963,40.851960784313725,3,0.3389007791876793,0.001998276799221822,0.8734375,0.8734375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1806,37.68310014645394,40.65588235294118,3,0.33885264992713926,0.0010174924395223099,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1807,37.38556169394719,40.35774509803922,3,0.3391741380095482,0.0027804405637869766,0.86484375,0.86484375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1808,37.63467934100601,40.60686274509804,3,0.33954537808895113,0.004998466186141341,0.86953125,0.86953125,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1809,37.6340805386108,40.60686274509804,3,0.34179495796561243,0.0023061977337725196,0.86953125,0.86953125,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1810,37.43856076645613,40.41078431372549,3,0.3402017496526241,0.0034398329869424807,0.86640625,0.86640625,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1811,37.6345928473267,40.60686274509804,3,0.3407376229763031,0.003292849642605639,0.86953125,0.86953125,0.009110862335695781,0.009110862335695781,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1812,37.8299772657227,40.80294117647059,3,0.3388140223920345,0.001476207816204936,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1813,37.87917857782649,40.851960784313725,3,0.337596932798624,0.0018626729241440127,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1814,37.880265534348226,40.851960784313725,3,0.34125800505280496,0.0037196549700544397,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1815,37.58394981965655,40.557843137254906,3,0.339856643229723,0.0025798763888897356,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,11,1
1816,37.83236857402543,40.80294117647059,3,0.3393700487911701,0.002201830736150831,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1817,37.73160744558117,40.70490196078431,3,0.3382999002933502,0.0030387128525083446,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1818,37.8334320304876,40.80294117647059,3,0.3374111242592335,0.001484652519680562,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1819,37.78501340742669,40.75392156862745,3,0.3404510416090488,0.003370787763937435,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14769,True,11,1
1820,38.075257009199035,41.04803921568627,3,0.33708259239792826,0.0032570839415896943,0.8765625,0.8765625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1821,37.488667330821,40.45980392156863,3,0.3435246482491493,0.00293848394423132,0.8671875,0.8671875,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1822,37.68435684358599,40.65588235294118,3,0.33909048289060595,0.0017250399806401759,0.8703125,0.8703125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1823,37.88275553566243,40.851960784313725,3,0.3374933034181595,0.005570260930091672,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1824,37.734981923991405,40.70490196078431,3,0.33982161805033684,0.001720050370517553,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14771,True,11,1
1825,38.07633200207043,41.04803921568627,3,0.3395215325057507,0.002332631611499942,0.8765625,0.8765625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1826,37.87515896998335,40.84794117647059,3,0.34097728654742243,0.001828090382665658,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1827,37.92945488280168,40.90098039215687,3,0.33925851359963416,0.0042474417578148085,0.87421875,0.87421875,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1828,37.68310014645394,40.65588235294118,3,0.33860406577587127,0.004080977934696159,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1829,37.78331327518369,40.75392156862745,3,0.3388953059911728,0.00232638776473126,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1830,37.831316431596434,40.80294117647059,3,0.3398011073470116,0.0013005966365465121,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1831,37.5846077143934,40.557843137254906,3,0.3410274937748909,0.003502072760765053,0.86875,0.86875,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1832,37.68375804119078,40.65588235294118,3,0.3395700126886368,0.0022306020508150908,0.8703125,0.8703125,0.006720566614877052,0.006720566614877052,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1833,37.732119754297074,40.70490196078431,3,0.33794609531760217,0.002974267824541372,0.87109375,0.87109375,0.007411588266019639,0.007411588266019639,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1834,37.879836472563326,40.851960784313725,3,0.3370491400361061,0.003265239542904287,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1835,37.58625853555809,40.557843137254906,3,0.34025801047682763,0.003416823091508675,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1836,37.82673816453542,40.79892156862745,3,0.3390803836286068,0.0020431262676799482,0.871875,0.871875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1837,37.92879698806484,40.90098039215687,3,0.33909350261092186,0.0029009004126898945,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1838,37.58506093076767,40.557843137254906,3,0.33871368914842603,0.003047490805083362,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1839,37.685931954234256,40.65588235294118,3,0.3385178744792938,0.0019023750360394683,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14773,True,11,1
1840,37.38958130179032,40.36176470588235,3,0.33898630663752555,0.0018389809725844466,0.865625,0.865625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1841,37.78230215283788,40.75392156862745,3,0.34022340178489685,0.0018892986167378836,0.871875,0.871875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1842,37.78113936214021,40.75392156862745,3,0.33919062092900276,0.0022787835880624485,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1843,37.684211257565046,40.65588235294118,3,0.33721708208322526,0.003361559036513379,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1844,37.73394043973159,40.70490196078431,3,0.33790887519717216,0.0020492932095981992,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1845,37.92635249086997,40.89696078431373,3,0.33908436000347136,0.0022398526869222193,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1846,37.733130876642875,40.70490196078431,3,0.33881615176796914,0.002068806906573612,0.87109375,0.87109375,0.006051536478449089,0.006051536478449089,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1847,37.92877283347546,40.90098039215687,3,0.33950922936201094,0.002238499165909773,0.87421875,0.87421875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1848,37.87917857782649,40.851960784313725,3,0.3408744834363461,0.002032645056954332,0.8734375,0.8734375,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1849,37.88145247963527,40.851960784313725,3,0.3418743498623371,0.0031280630337181367,0.8734375,0.8734375,0.006810779599282301,0.006810779599282301,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1850,37.73331735908749,40.70490196078431,3,0.3405507177114487,0.0014666856307456715,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
1851,37.53700566752725,40.508823529411764,3,0.34201868027448656,0.004153971922164469,0.86796875,0.86796875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1852,37.68259525049311,40.65588235294118,3,0.3379625350236893,0.0021146920184814564,0.8703125,0.8703125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1853,37.68310014645394,40.65588235294118,3,0.3407173968851566,0.003761722066582483,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1854,37.63006093076767,40.60284313725491,3,0.339629115909338,0.0014507390468636496,0.86875,0.86875,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,11,1
1855,37.830717629201224,40.80294117647059,3,0.34093494415283204,0.002341368035142796,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1856,37.83132176068102,40.80294117647059,3,0.337112944573164,0.003347641245404631,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14777,True,11,1
1857,37.831316431596434,40.80294117647059,3,0.3400100380182266,0.004427603166790545,0.87265625,0.87265625,0.006810779599282302,0.006810779599282302,0.0,0.0,0.0,0.0,59,0,14775,True,11,1
