episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
9482,41.98999565227992,44.834983498349835,3,0.33296477794647217,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14455,True,12,1,radius1|cached_reward_hit|validation_required,False,50,0.06666666666666667,0.755,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9701989789377841,0.030591077623757425,9287
9483,38.23205992225021,41.20081196292036,3,0.34200406074523926,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,50,0.06666666666666667,0.755,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9681512694300087,0.03244762363598955,-1
9484,41.98988451640372,44.834983498349835,3,0.34982821345329285,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14459,True,12,1,radius1|validation_required,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9689844427285083,0.0318729168654451,9323
9485,41.985181899051625,44.834983498349835,3,0.34628868103027344,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14475,True,12,1,radius1|validation_required,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9746584571737634,0.025744119315769542,9392
9486,37.530636767810606,40.50048717775221,3,0.3413344621658325,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9671456341648114,0.035111687700080836,-1
9487,42.1571122561017,45.0,3,0.3434850573539734,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1|validation_required,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9694751538688015,0.031502251520494295,9205
9488,41.8256370453666,44.66996699669967,3,0.3442344665527344,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1,False,49,0.06833333333333333,0.755,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9687951279630794,0.031634270168091165,9287
9489,41.83221193517213,44.66996699669967,3,0.34652918577194214,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14429,True,12,1,radius1|validation_required,False,49,0.06833333333333333,0.755,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9716733799676396,0.029671617387325613,9182
9490,37.5347960323957,40.501461533256645,3,0.340732604265213,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,49,0.06833333333333333,0.755,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9698111559561404,0.03156460924667233,-1
9491,41.659649852885515,44.504950495049506,3,0.34599190950393677,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1|cached_reward_hit,False,49,0.06833333333333333,0.755,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9687680797940312,0.03186117843785636,9025
9492,42.15645390918077,45.0,3,0.3301593065261841,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1|validation_required,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9614355387789058,0.039914309053544254,9123
9493,37.88098362523184,40.85081196292036,3,0.3394499123096466,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9712177337110398,0.029599883527897164,-1
9494,37.718897844154526,40.686120246438335,3,0.34400486946105957,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9710642617253592,0.029443757924824492,-1
9495,38.23143982712543,41.20081196292036,3,0.33757489919662476,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9664771957268236,0.03421573744381731,-1
9496,37.88518784949988,40.85129914067257,3,0.33951351046562195,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9706604072390442,0.03094277455824838,-1
9497,37.87870745304906,40.85032478516814,3,0.34073957800865173,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14775,True,12,1,radius1,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9749742029113838,0.026038026648148877,-1
9498,41.999556101888125,44.834983498349835,3,0.33764246106147766,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14423,True,12,1,radius1|cached_reward_hit|validation_required,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9698656711895205,0.030626816217490024,9309
9499,41.81606134769207,44.66996699669967,3,0.34585702419281006,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14485,True,12,1,radius1|cached_reward_hit,False,50,0.06833333333333333,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9692868324959888,0.03234112612855935,9087
9500,41.81559734815492,44.66996699669967,3,0.3364015519618988,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14485,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9693077073965523,0.031804446143169185,9322
9501,41.81521772375696,44.66996699669967,3,0.34652814269065857,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14489,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9699510232791787,0.031142698879212363,9029
9502,41.660672346962514,44.504950495049506,3,0.3405084013938904,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14455,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9685829016049256,0.0319971447987867,9185
9503,37.55188909393569,40.520941352204105,3,0.33887800574302673,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9723328225276578,0.028351874894602738,-1
9504,41.657938251658635,44.504950495049506,3,0.3461359143257141,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14463,True,12,1,radius1|validation_required,False,50,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9725483667555842,0.028346256450328945,9200
9505,37.53013060748866,40.500649570336286,3,0.34240615367889404,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,50,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9721860860633847,0.028859833010803113,-1
9506,37.88003263633081,40.850487177752214,3,0.33607029914855957,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,50,0.07,0.7533333333333333,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9652754130925884,0.03577688076101496,-1
9507,37.530131871849775,40.50048717775221,3,0.33756962418556213,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,50,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9662882936537459,0.03532233965742592,-1
9508,37.53435098726695,40.501136748088506,3,0.3377535045146942,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9708083216386859,0.029191678361314005,-1
9509,41.66473655707616,44.504950495049506,3,0.3405088484287262,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14445,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9662534820772456,0.03374651792275434,9253
9510,41.98397441428135,44.834983498349835,3,0.3427254557609558,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14475,True,12,1,radius1|validation_required,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9751523575585562,0.024930975774777004,9424
9511,37.533038537431715,40.50097435550443,3,0.3391609787940979,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,50,0.07,0.7516666666666667,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9666328339454685,0.034605042188849286,-1
9512,37.55426960746404,40.521266137372244,3,0.34233856201171875,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,49,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9666077539224149,0.03395394533730657,-1
9513,37.3669032886574,40.335795461270195,3,0.33791548013687134,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,49,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.965017135775394,0.03565001757145248,-1
9514,37.37250375308108,40.336607424190554,3,0.34898641705513,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,49,0.07,0.7533333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9755632444896291,0.025479881238148764,-1
9515,38.231919790307565,41.20081196292036,3,0.34006428718566895,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,49,0.07,0.7533333333333333,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9706861641385335,0.030019052509606806,-1
9516,37.88110180991511,40.85081196292036,3,0.3346869647502899,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,48,0.06833333333333333,0.7566666666666667,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9670473176109243,0.03429071186206328,-1
9517,37.71495704233901,40.68547067610205,3,0.3414532542228699,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,48,0.06833333333333333,0.7566666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.968655402895751,0.032380781356227455,-1
9518,37.197945985191716,40.170129389283744,3,0.33924904465675354,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14777,True,12,1,radius1,False,48,0.06833333333333333,0.7566666666666667,0,2,0,0,0,7,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9709343872786547,0.02949671880226794,-1
9519,37.55098633787309,40.52077895962003,3,0.33514708280563354,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,48,0.06833333333333333,0.7566666666666667,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9718190598664829,0.029340637300213534,-1
9520,42.16335604958357,45.0,3,0.330463171005249,0.0,0.8828125,0.8828125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14427,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9664805852549163,0.03424013638129835,9489
9521,41.815909235549256,44.66996699669967,3,0.3361320495605469,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14485,True,12,1,radius1,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9708359348458423,0.029432296235989808,9050
9522,41.98680465821923,44.834983498349835,3,0.34086108207702637,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14461,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9750648985642432,0.02589395774566844,9128
9523,37.36573422590625,40.33563306868612,3,0.3432283401489258,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.972881049444296,0.027997295911603753,-1
9524,41.81438700991798,44.66996699669967,3,0.33923107385635376,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14489,True,12,1,radius1|cached_reward_hit,False,49,0.06666666666666667,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9718411358354003,0.029060007776908633,9389
9525,37.371380553778195,40.33644503160648,3,0.3384022116661072,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,49,0.06666666666666667,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9727986214607937,0.02811857039019301,-1
9526,37.90386027303276,40.871266137372245,3,0.3445047438144684,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,49,0.06666666666666667,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9679132205654121,0.03273783065306242,-1
9527,41.82639505252826,44.66996699669967,3,0.3315567374229431,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1,False,49,0.06666666666666667,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9636885925583322,0.03755862639396545,9234
9528,37.20001562161844,40.17045417445188,3,0.34253108501434326,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9678504130942055,0.033295767013510884,-1
9529,38.232646825723904,41.200974355504435,3,0.3393092155456543,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9710123457653107,0.03109242310885263,-1
9530,38.23222978652004,41.20081196292036,3,0.3346904218196869,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.96704911922116,0.03342036434691512,-1
9531,42.15625611761562,45.0,3,0.3385954201221466,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14451,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7583333333333333,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9717761782126505,0.02915801672521107,9287
9532,42.162890099762784,45.0,3,0.34255510568618774,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14427,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.76,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9671711578313404,0.03383733125018006,9489
9533,41.993349588408876,44.834983498349835,3,0.34194549918174744,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14441,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.76,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9763788875066434,0.024111229015370047,9372
9534,37.38564509084063,40.355600065385794,3,0.3419804275035858,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,48,0.06833333333333333,0.76,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9713342310040262,0.02924335603140921,-1
9535,41.82433902456977,44.66996699669967,3,0.3389884829521179,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14455,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.76,0,2,0,0,0,7,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9586459992561328,0.04209171850705453,9209
9536,42.14481871308919,45.0,3,0.33921515941619873,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14491,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7616666666666667,0,2,31,1,1,8,56,0,2699,56,0,0,9.864894673228264e-05,0.15,frontier,empirical_bidirectional_radius1,0.9736926407773154,0.02691031725014337,9331
9537,41.9864379439174,44.834983498349835,3,0.3281397223472595,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14461,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7616666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9734097013199211,0.027554313728435184,9184
9538,37.20923118524587,40.171915707708536,3,0.34279295802116394,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14755,True,12,1,radius1,False,48,0.06833333333333333,0.7616666666666667,0,2,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9732219691726668,0.02893277238397561,-1
9539,41.986305091342984,44.834983498349835,3,0.3394635021686554,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14463,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7616666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9633439979039112,0.037343708103596246,9102
9540,37.5540429255064,40.52110374478817,3,0.33869731426239014,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,48,0.06833333333333333,0.7633333333333333,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9649094878789093,0.0353098103667046,-1
9541,41.99059445467513,44.834983498349835,3,0.3352178931236267,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1|validation_required,False,48,0.06833333333333333,0.7633333333333333,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9607563467286209,0.04056456400197441,9287
9542,37.53486358530384,40.501461533256645,3,0.34352660179138184,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14761,True,12,1,radius1,False,48,0.06833333333333333,0.7633333333333333,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9709359281689078,0.02982725399976567,-1
9543,37.36801335866537,40.33612024643834,3,0.3390789330005646,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,48,0.06833333333333333,0.7633333333333333,0,2,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9686771608013345,0.03262317104726023,-1
9544,41.82182054443625,44.66996699669967,3,0.34818246960639954,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14465,True,12,1,radius1,False,48,0.06666666666666667,0.7666666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9630562296339282,0.03728735403207319,9091
9545,41.98995432861514,44.834983498349835,3,0.3412225842475891,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14453,True,12,1,radius1|validation_required,False,48,0.06666666666666667,0.7666666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9714435381990311,0.028984551170519585,9535
9546,37.03771176669102,40.00592485055394,3,0.3384888470172882,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,48,0.06666666666666667,0.7666666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9739977698789488,0.026425990575053706,-1
9547,41.98562523544604,44.834983498349835,3,0.33791881799697876,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14471,True,12,1,radius1|validation_required,False,48,0.06666666666666667,0.7666666666666667,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9709024337123111,0.029297646319701595,9455
9548,41.99446069951998,44.834983498349835,3,0.3426823019981384,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14439,True,12,1,radius1|validation_required,False,49,0.06666666666666667,0.765,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.965694873268277,0.03614657932921946,9372
9549,41.66366288490156,44.504950495049506,3,0.3395364284515381,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14451,True,12,1,radius1,False,49,0.06666666666666667,0.765,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9712986956329955,0.02968149968844271,9229
9550,37.87908186310699,40.850487177752214,3,0.34031450748443604,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,49,0.06666666666666667,0.765,0,2,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9674046412489942,0.03369007198942117,-1
9551,37.03828316774855,40.00592485055394,3,0.3365977108478546,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,49,0.06666666666666667,0.765,0,2,0,0,0,8,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9698463002192509,0.031092346578002476,-1
9552,37.53083397448742,40.500649570336286,3,0.33576637506484985,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,49,0.065,0.7666666666666667,0,2,0,0,0,8,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9599144293349849,0.041409577620461824,-1
