model,scope,category,n_total,pct_zero,n_abs_gt_1,pct_abs_gt_1,n_abs_gt_10,pct_abs_gt_10,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]"
OPT-1.3B,L0,Attn/Q/weight,4194304,0.0003337860107421875,0,0.0,0,0.0,-0.251220703125,0.256103515625,0.256103515625,0.000286102294921875,0.006747245788574219,0.06453990936279297,0.6676673889160156,6.6501617431640625,56.085991859436035,36.5140438079834,0.010228157043457031,0.0
OPT-1.3B,L0,Attn/V/bias,2048,0.0,0,0.0,0,0.0,-0.112548828125,0.126220703125,0.126220703125,0.048828125,0.0,0.341796875,2.83203125,24.462890625,59.619140625,12.548828125,0.146484375,0.0
OPT-1.3B,L0,Attn/V/weight,4194304,0.0006198883056640625,0,0.0,0,0.0,-0.1259765625,0.08319091796875,0.1259765625,0.00095367431640625,0.014042854309082031,0.1375436782836914,1.3936996459960938,13.869833946228027,76.75237655639648,7.830905914306641,2.384185791015625e-05,0.0
OPT-1.3B,L0,FFN/Intermediate/bias,8192,0.0,0,0.0,0,0.0,-0.0848388671875,0.1356201171875,0.1356201171875,0.0,0.0,0.18310546875,1.1474609375,11.68212890625,79.4921875,7.45849609375,0.03662109375,0.0
OPT-1.3B,L0,FFN/Intermediate/weight,16777216,0.00017881393432617188,0,0.0,0,0.0,-0.25,0.251708984375,0.251708984375,0.0003039836883544922,0.004255771636962891,0.04292130470275879,0.42589306831359863,4.23697829246521,39.17307257652283,56.10376596450806,0.012630224227905273,0.0
OPT-1.3B,L0,FFN/Output/bias,2048,0.0,0,0.0,0,0.0,-0.221923828125,0.250244140625,0.250244140625,0.0,0.0,0.048828125,0.48828125,4.541015625,48.2421875,46.435546875,0.244140625,0.0
OPT-1.3B,L0,FFN/Output/weight,16777216,0.0001609325408935547,0,0.0,0,0.0,-0.5,0.5,0.5,0.0003039836883544922,0.0047206878662109375,0.045740604400634766,0.46169161796569824,4.591459035873413,42.14929938316345,52.71916389465332,0.02745985984802246,0.0
OPT-1.3B,L0,LayerNorm/final/bias,2048,0.0,0,0.0,0,0.0,-0.48974609375,0.4326171875,0.48974609375,0.0,0.0,0.0,0.0,0.1953125,2.24609375,32.177734375,65.380859375,0.0
OPT-1.3B,L0,LayerNorm/final/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L0,LayerNorm/self_attn/bias,2048,0.0,0,0.0,0,0.0,-0.1553955078125,0.1632080078125,0.1632080078125,0.0,0.0,0.048828125,0.09765625,0.9765625,10.009765625,80.46875,8.3984375,0.0
OPT-1.3B,L0,LayerNorm/self_attn/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L10,Attn/K/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.25,0.25,0.0,0.0,0.0,0.048828125,0.537109375,5.56640625,86.572265625,7.275390625,0.0
OPT-1.3B,L10,Attn/K/weight,4194304,0.0001430511474609375,0,0.0,0,0.0,-0.263916015625,0.2666015625,0.2666015625,0.0002384185791015625,0.002765655517578125,0.03159046173095703,0.3127574920654297,3.103041648864746,29.764342308044434,66.6895866394043,0.0955343246459961,0.0
OPT-1.3B,L10,Attn/O/bias,2048,0.0,0,0.0,0,0.0,-0.07318115234375,0.12481689453125,0.12481689453125,0.0,0.0,0.048828125,0.537109375,6.689453125,51.025390625,41.650390625,0.048828125,0.0
OPT-1.3B,L10,Attn/O/weight,4194304,9.5367431640625e-05,0,0.0,0,0.0,-0.25244140625,0.263671875,0.263671875,0.0003337860107421875,0.0062465667724609375,0.05784034729003906,0.577545166015625,5.753612518310547,51.14951133728027,42.44871139526367,0.006103515625,0.0
OPT-1.3B,L10,Attn/Q/bias,2048,0.0,0,0.0,0,0.0,-0.2498779296875,0.2498779296875,0.2498779296875,0.0,0.0,0.0,0.390625,4.345703125,40.8203125,53.90625,0.537109375,0.0
OPT-1.3B,L10,Attn/Q/weight,4194304,9.5367431640625e-05,0,0.0,0,0.0,-0.250244140625,0.250732421875,0.250732421875,0.00019073486328125,0.0031948089599609375,0.030231475830078125,0.2942085266113281,2.9042720794677734,28.066492080688477,68.6272382736206,0.07407665252685547,0.0
OPT-1.3B,L10,Attn/V/bias,2048,0.0,0,0.0,0,0.0,-0.0247955322265625,0.01371002197265625,0.0247955322265625,0.0,0.09765625,0.439453125,5.908203125,49.951171875,43.310546875,0.29296875,0.0,0.0
OPT-1.3B,L10,Attn/V/weight,4194304,0.00019073486328125,0,0.0,0,0.0,-0.13720703125,0.101318359375,0.13720703125,0.0004291534423828125,0.004887580871582031,0.05347728729248047,0.5251646041870117,5.193567276000977,45.5902099609375,48.631978034973145,9.5367431640625e-05,0.0
OPT-1.3B,L10,FFN/Intermediate/bias,8192,0.0,0,0.0,0,0.0,-0.05670166015625,0.054840087890625,0.05670166015625,0.0,0.0,0.06103515625,0.3662109375,4.00390625,66.40625,29.16259765625,0.0,0.0
OPT-1.3B,L10,FFN/Intermediate/weight,16777216,7.748603820800781e-05,0,0.0,0,0.0,-0.250732421875,0.25048828125,0.250732421875,0.0002503395080566406,0.003635883331298828,0.03801584243774414,0.38628578186035156,3.8602352142333984,35.896235704422,59.80018377304077,0.015079975128173828,0.0
OPT-1.3B,L10,FFN/Output/bias,2048,0.0,0,0.0,0,0.0,-0.07952880859375,0.0826416015625,0.0826416015625,0.0,0.0,0.146484375,0.29296875,5.126953125,48.095703125,46.337890625,0.0,0.0
OPT-1.3B,L10,FFN/Output/weight,16777216,8.940696716308594e-05,0,0.0,0,0.0,-0.28076171875,0.5,0.5,0.0001728534698486328,0.0041544437408447266,0.04201531410217285,0.41658878326416016,4.149371385574341,36.78621053695679,58.58417749404907,0.01721978187561035,0.0
OPT-1.3B,L10,LayerNorm/final/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.2498779296875,0.25,0.0,0.0,0.0,0.048828125,0.29296875,5.56640625,65.8203125,28.271484375,0.0
OPT-1.3B,L10,LayerNorm/final/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L10,LayerNorm/self_attn/bias,2048,0.0,0,0.0,0,0.0,-0.25048828125,0.2333984375,0.25048828125,0.0,0.0,0.0,0.0,2.34375,18.896484375,77.9296875,0.830078125,0.0
OPT-1.3B,L10,LayerNorm/self_attn/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L11,Attn/K/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.253173828125,0.253173828125,0.0,0.0,0.0,0.0,0.146484375,4.4921875,87.158203125,8.203125,0.0
OPT-1.3B,L11,Attn/K/weight,4194304,7.152557373046875e-05,0,0.0,0,0.0,-0.269287109375,0.275146484375,0.275146484375,4.76837158203125e-05,0.0026702880859375,0.03070831298828125,0.3159523010253906,3.224349021911621,30.888843536376953,65.4564380645752,0.08091926574707031,0.0
OPT-1.3B,L11,Attn/O/bias,2048,0.0,0,0.0,0,0.0,-0.08074951171875,0.12493896484375,0.12493896484375,0.0,0.0,0.0,0.68359375,7.91015625,60.888671875,30.46875,0.048828125,0.0
OPT-1.3B,L11,Attn/O/weight,4194304,0.00021457672119140625,0,0.0,0,0.0,-0.2578125,0.27392578125,0.27392578125,0.0003814697265625,0.005316734313964844,0.055289268493652344,0.5608558654785156,5.565762519836426,49.553656578063965,44.25363540649414,0.004887580871582031,0.0
OPT-1.3B,L11,Attn/Q/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.169677734375,0.25,0.0,0.0,0.0,0.634765625,3.61328125,40.576171875,54.150390625,1.025390625,0.0
OPT-1.3B,L11,Attn/Q/weight,4194304,7.152557373046875e-05,0,0.0,0,0.0,-0.2276611328125,0.18994140625,0.2276611328125,0.0001430511474609375,0.002574920654296875,0.031256675720214844,0.30715465545654297,3.0565500259399414,29.27422523498535,67.2868013381958,0.041222572326660156,0.0
OPT-1.3B,L11,Attn/V/bias,2048,0.0,0,0.0,0,0.0,-0.0167083740234375,0.02752685546875,0.02752685546875,0.0,0.048828125,0.87890625,5.56640625,50.29296875,42.919921875,0.29296875,0.0,0.0
OPT-1.3B,L11,Attn/V/weight,4194304,0.0001430511474609375,0,0.0,0,0.0,-0.12548828125,0.10791015625,0.12548828125,0.00021457672119140625,0.0056743621826171875,0.05023479461669922,0.5075931549072266,5.030941963195801,44.534969329833984,49.87003803253174,0.00019073486328125,0.0
OPT-1.3B,L11,FFN/Intermediate/bias,8192,0.0,0,0.0,0,0.0,-0.044342041015625,0.0572509765625,0.0572509765625,0.0,0.0,0.03662109375,0.45166015625,4.28466796875,63.19580078125,32.03125,0.0,0.0
OPT-1.3B,L11,FFN/Intermediate/weight,16777216,0.00010728836059570312,0,0.0,0,0.0,-0.25146484375,0.2491455078125,0.25146484375,0.0003039836883544922,0.003707408905029297,0.03851652145385742,0.3882110118865967,3.866666555404663,36.13283634185791,59.55720543861389,0.012445449829101562,0.0
OPT-1.3B,L11,FFN/Output/bias,2048,0.0,0,0.0,0,0.0,-0.0775146484375,0.07684326171875,0.0775146484375,0.0,0.0,0.0,0.732421875,5.810546875,52.490234375,40.966796875,0.0,0.0
OPT-1.3B,L11,FFN/Output/weight,16777216,0.0001430511474609375,0,0.0,0,0.0,-0.2548828125,0.5,0.5,0.00029206275939941406,0.004035234451293945,0.041222572326660156,0.41478872299194336,4.127591848373413,37.30002045631409,58.09562802314758,0.01627802848815918,0.0
OPT-1.3B,L11,LayerNorm/final/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.249755859375,0.25,0.0,0.0,0.0,0.048828125,0.439453125,6.73828125,64.16015625,28.61328125,0.0
OPT-1.3B,L11,LayerNorm/final/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L11,LayerNorm/self_attn/bias,2048,0.0,0,0.0,0,0.0,-0.251220703125,0.248291015625,0.251220703125,0.0,0.0,0.0,0.09765625,2.5390625,21.923828125,74.8046875,0.634765625,0.0
OPT-1.3B,L11,LayerNorm/self_attn/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L12,Attn/K/bias,2048,0.0,0,0.0,0,0.0,-0.2783203125,0.261474609375,0.2783203125,0.0,0.0,0.0,0.048828125,0.09765625,3.80859375,86.71875,9.326171875,0.0
OPT-1.3B,L12,Attn/K/weight,4194304,0.00011920928955078125,0,0.0,0,0.0,-0.269775390625,0.276123046875,0.276123046875,0.0002384185791015625,0.0034809112548828125,0.03337860107421875,0.3386497497558594,3.360414505004883,32.18879699707031,63.982605934143066,0.092315673828125,0.0
OPT-1.3B,L12,Attn/O/bias,2048,0.0,0,0.0,0,0.0,-0.05950927734375,0.1248779296875,0.1248779296875,0.0,0.0,0.146484375,0.9765625,6.884765625,59.716796875,32.2265625,0.048828125,0.0
OPT-1.3B,L12,Attn/O/weight,4194304,0.00019073486328125,0,0.0,0,0.0,-0.25244140625,0.253662109375,0.253662109375,0.00040531158447265625,0.005269050598144531,0.05702972412109375,0.5582809448242188,5.554509162902832,49.15728569030762,44.661855697631836,0.005173683166503906,0.0
OPT-1.3B,L12,Attn/Q/bias,2048,0.0,0,0.0,0,0.0,-0.2498779296875,0.2498779296875,0.2498779296875,0.0,0.0,0.244140625,0.634765625,4.052734375,40.72265625,53.173828125,1.171875,0.0
OPT-1.3B,L12,Attn/Q/weight,4194304,2.384185791015625e-05,0,0.0,0,0.0,-0.2470703125,0.2469482421875,0.2470703125,0.00026226043701171875,0.0032663345336914062,0.03082752227783203,0.3148794174194336,3.140878677368164,30.09464740753174,66.37706756591797,0.03814697265625,0.0
OPT-1.3B,L12,Attn/V/bias,2048,0.0,0,0.0,0,0.0,-0.034423828125,0.04278564453125,0.04278564453125,0.0,0.048828125,0.29296875,5.37109375,44.921875,47.802734375,1.5625,0.0,0.0
OPT-1.3B,L12,Attn/V/weight,4194304,0.0001430511474609375,0,0.0,0,0.0,-0.13916015625,0.1405029296875,0.1405029296875,0.0005006790161132812,0.0049114227294921875,0.05173683166503906,0.5276679992675781,5.16965389251709,45.54269313812256,48.7025260925293,0.00016689300537109375,0.0
OPT-1.3B,L12,FFN/Intermediate/bias,8192,0.0,0,0.0,0,0.0,-0.062103271484375,0.0657958984375,0.0657958984375,0.0,0.0,0.0,0.35400390625,3.6865234375,53.82080078125,42.138671875,0.0,0.0
OPT-1.3B,L12,FFN/Intermediate/weight,16777216,0.00014901161193847656,0,0.0,0,0.0,-0.250244140625,0.2255859375,0.250244140625,0.0003039836883544922,0.0039517879486083984,0.0390172004699707,0.3965318202972412,3.9440572261810303,36.92154288291931,58.68701934814453,0.007426738739013672,0.0
OPT-1.3B,L12,FFN/Output/bias,2048,0.0,0,0.0,0,0.0,-0.07403564453125,0.12396240234375,0.12396240234375,0.0,0.0,0.048828125,0.68359375,6.201171875,52.5390625,40.478515625,0.048828125,0.0
OPT-1.3B,L12,FFN/Output/weight,16777216,0.0001430511474609375,0,0.0,0,0.0,-0.25146484375,0.5,0.5,0.0002503395080566406,0.004106760025024414,0.0417172908782959,0.42073726654052734,4.198211431503296,38.618505001068115,56.70488476753235,0.011444091796875,0.0
OPT-1.3B,L12,LayerNorm/final/bias,2048,0.0,0,0.0,0,0.0,-0.247314453125,0.237060546875,0.247314453125,0.0,0.0,0.0,0.146484375,0.78125,7.32421875,70.5078125,21.240234375,0.0
OPT-1.3B,L12,LayerNorm/final/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L12,LayerNorm/self_attn/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.2279052734375,0.25,0.0,0.0,0.048828125,0.29296875,2.1484375,20.99609375,75.732421875,0.78125,0.0
OPT-1.3B,L12,LayerNorm/self_attn/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L13,Attn/K/bias,2048,0.0,0,0.0,0,0.0,-0.393310546875,0.374267578125,0.393310546875,0.0,0.0,0.0,0.048828125,0.29296875,2.685546875,79.00390625,17.96875,0.0
OPT-1.3B,L13,Attn/K/weight,4194304,9.5367431640625e-05,0,0.0,0,0.0,-0.285888671875,0.273681640625,0.285888671875,0.00016689300537109375,0.003147125244140625,0.037217140197753906,0.3422260284423828,3.4851551055908203,33.254051208496094,62.776732444763184,0.10120868682861328,0.0
OPT-1.3B,L13,Attn/O/bias,2048,0.0,0,0.0,0,0.0,-0.1387939453125,0.125732421875,0.1387939453125,0.0,0.0,0.146484375,0.732421875,6.298828125,56.34765625,36.279296875,0.1953125,0.0
OPT-1.3B,L13,Attn/O/weight,4194304,0.00016689300537109375,0,0.0,0,0.0,-0.251220703125,0.25146484375,0.25146484375,0.000286102294921875,0.005459785461425781,0.051784515380859375,0.5446195602416992,5.346512794494629,47.79517650604248,46.25136852264404,0.0046253204345703125,0.0
OPT-1.3B,L13,Attn/Q/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.250244140625,0.250244140625,0.0,0.0,0.048828125,0.341796875,4.150390625,39.6484375,54.78515625,1.025390625,0.0
OPT-1.3B,L13,Attn/Q/weight,4194304,0.0001430511474609375,0,0.0,0,0.0,-0.25,0.25,0.25,0.00026226043701171875,0.00324249267578125,0.033020973205566406,0.3279447555541992,3.2630205154418945,30.887198448181152,65.4362678527832,0.04889965057373047,0.0
OPT-1.3B,L13,Attn/V/bias,2048,0.0,0,0.0,0,0.0,-0.037322998046875,0.03564453125,0.037322998046875,0.0,0.0,0.390625,5.126953125,43.359375,50.146484375,0.9765625,0.0,0.0
OPT-1.3B,L13,Attn/V/weight,4194304,0.0001430511474609375,0,0.0,0,0.0,-0.10626220703125,0.12939453125,0.12939453125,0.000286102294921875,0.005054473876953125,0.052428245544433594,0.51727294921875,5.091404914855957,44.870710372924805,49.46248531341553,0.00021457672119140625,0.0
OPT-1.3B,L13,FFN/Intermediate/bias,8192,0.0,0,0.0,0,0.0,-0.0799560546875,0.062469482421875,0.0799560546875,0.0,0.0,0.048828125,0.2197265625,3.80859375,47.47314453125,48.44970703125,0.0,0.0
OPT-1.3B,L13,FFN/Intermediate/weight,16777216,8.940696716308594e-05,0,0.0,0,0.0,-0.1951904296875,0.2432861328125,0.2432861328125,0.0002503395080566406,0.0041961669921875,0.039577484130859375,0.3927886486053467,3.9293527603149414,36.80441379547119,58.821648359298706,0.0076830387115478516,0.0
OPT-1.3B,L13,FFN/Output/bias,2048,0.0,0,0.0,0,0.0,-0.07733154296875,0.1126708984375,0.1126708984375,0.0,0.0,0.0,0.48828125,6.396484375,52.490234375,40.576171875,0.048828125,0.0
OPT-1.3B,L13,FFN/Output/weight,16777216,0.00020265579223632812,0,0.0,0,0.0,-0.250732421875,0.5,0.5,0.00026226043701171875,0.004369020462036133,0.041872262954711914,0.4176199436187744,4.181915521621704,38.54635953903198,56.79507851600647,0.012320280075073242,0.0
OPT-1.3B,L13,LayerNorm/final/bias,2048,0.0,0,0.0,0,0.0,-0.1953125,0.17578125,0.1953125,0.0,0.0,0.048828125,0.09765625,0.87890625,6.34765625,72.75390625,19.873046875,0.0
OPT-1.3B,L13,LayerNorm/final/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L13,LayerNorm/self_attn/bias,2048,0.0,0,0.0,0,0.0,-0.25,0.1956787109375,0.25,0.0,0.0,0.0,0.244140625,2.34375,20.5078125,75.78125,1.123046875,0.0
OPT-1.3B,L13,LayerNorm/self_attn/weight,2048,0.0,0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OPT-1.3B,L14,Attn/K/bias,2048,0.0,0,0.0,0,0.0,-0.5,0.5,0.5,0.0,0.0,0.0,0.048828125,0.29296875,1.46484375,73.193359375,25.0,0.0
OPT-1.3B,L14,Attn/K/weight,4194304,7.152557373046875e-05,0,0.0,0,0.0,-0.27294921875,0.27587890625,0.27587890625,0.0003337860107421875,0.0033855438232421875,0.033473968505859375,0.34668445587158203,3.509235382080078,33.32557678222656,62.712645530700684,0.06859302520751953,0.0
OPT-1.3B,L14,Attn/O/bias,2048,0.0,0,0.0,0,0.0,-0.0413818359375,0.1378173828125,0.1378173828125,0.0,0.0,0.0,0.634765625,6.494140625,54.296875,38.4765625,0.09765625,0.0
